tags: ἕρμαιον ἕρμαιον-11 déclinaison

 τὸ τεῖχος|le rempart|τὸ|τεῖχος|τεῖχος|τὸ|τεῖχος|τοῦ|τείχους <span class="note">[*τείχ-εσ<span class="désinence">-ος</span>]</span>|τῷ|τείχει <span class="note">[*τείχ-εσ<span class="désinence">-ῐ</span>]</span>|τὰ|τείχη <span class="note">[*τείχ-εσ<span class="désinence">-ᾰ</span>]</span>|τείχη <span class="note">[*τείχ-εσ<span class="désinence">-ᾰ</span>]</span>|τὰ|τείχη <span class="note">[*τείχ-εσ<span class="désinence">-ᾰ</span>]</span>|τῶν|τειχῶν <span class="note">[*τειχ-έσ<span class="désinence">-ων</span>]</span>|τοῖς|τείχεσι <span class="note">[*τείχ-εσ<span class="désinence">-σῐ</span>]</span>

 τὸ ὄνειδος|le blâme|τὸ|ὄνειδος|ὄνειδος|τὸ|ὄνειδος|τοῦ|ὀνείδους <span class="note">[*ὀνείδ-εσ<span class="désinence">-ος</span>]</span>|τῷ|ὀνείδει <span class="note">[*ὀνείδ-εσ<span class="désinence">-ῐ</span>]</span>|τὰ|ὀνείδη <span class="note">[*ὀνείδ-εσ<span class="désinence">-ᾰ</span>]</span>|ὀνείδη <span class="note">[*ὀνείδ-εσ<span class="désinence">-ᾰ</span>]</span>|τὰ|ὀνείδη <span class="note">[*ὀνείδ-εσ<span class="désinence">-ᾰ</span>]</span>|τῶν|ὀνειδῶν <span class="note">[*ὀνειδ-έσ<span class="désinence">-ων</span>]</span>|τοῖς|ὀνείδεσι <span class="note">[*ὀνείδ-εσ<span class="désinence">-σῐ</span>]</span>
